"Species","Bark thickness","Conduit diam.","Crown diameter","Crown height","Leaf K","Leaf N","Leaf P","Leaf Vcmax","Leaf area","Leaf density","Leaf thickness","Root depth","Seed dry mass","Specific leaf area","Stem diameter","Stomatal conduct.","Tree height","Wood density"
"Abies cephalonica",7.57981052122507,13.6124382960696,9.325,32.49,4.74801810033046,12.4409820030251,1.32827845254069,0.231692586589734,26.7652599520469,0.372880266835743,0.488145702677783,2.9972,46.5650342717066,6.39123133327731,0.806,55.6067611419306,40,0.473197675630322
"Abies chensiensis",7.89600585114289,20.1947514009604,9.325,21.35,5.36192465541964,11.5022265175049,1.26282193304129,0.21856595525028,26.6398058275347,0.384878829791005,0.567332779883897,2.4,16.6591818164039,6.72626019950819,0.806,58.7218172666534,70,0.394768208040114
"Abies cilicica",7.54808529170124,15.1673945574135,8.134090853,41.3,5.70045201146321,11.7099660777962,1.34986993331046,0.17668000313728,12.4922428192274,0.301121309097372,0.527220673836699,3.3,48.8175031851677,6.13690159422142,1.7,65.1626864887934,87,0.457358902983216
"Abies concolor",7.61031199631216,12.7996932369756,10.9,41.3,5.17282298313536,11.9767031881708,1.04042852064971,0.17394644369211,14.5244615167041,0.29024929090085,0.630692767039894,1.8,31.4072547940273,4.36753290007285,0.828,60.9948944579059,58.5,0.421241404227851
"Abies delavayi",7.45556850793741,19.7674912174018,9.325,21.35,5.40235045856737,11.1848863726339,1.23856434527143,0.213189249631368,25.5208053237093,0.384697370151083,0.610060401714522,2.4,14.9625112507645,6.39823699683803,0.806,60.3885188532083,70,0.402363533071535
"Abies densa",7.47296952107953,16.1913049789394,9.325,21.35,5.94740117716717,12.160576853373,1.18513162958682,0.11788564639515,23.8124384629234,0.423381483893355,0.668170030645183,2.3,10.8346107181215,5.83999115696853,0.806,75.4723258127661,50,0.35811717999454
"Abies durangensis",7.57981052122507,14.8189646792605,9.325,29.93136,4.94587130572801,12.4277235587821,1.34159055761087,0.231692586589734,26.877613377995,0.372880266835743,0.492810736803738,2.9972,29.7934256928555,6.4095653352732,0.806,55.9508030246732,40,0.470481202733543
"Abies fabri",7.47296952107953,16.1913049789394,9.325,21.35,5.94740117716717,12.160576853373,1.18513162958682,0.11788564639515,23.8124384629234,0.423381483893355,0.668170030645183,2.3,10.8346107181215,5.83999115696853,0.806,75.4723258127661,50,0.35811717999454
"Abies fanjingshanensis",7.42830072634078,16.1913049789394,9.325,21.35,5.83548216682043,12.7934915883784,1.31333016329092,0.11788564639515,23.7646771132399,0.423381483893355,0.682151513623729,2.3,10.9250518607203,5.89258085128813,0.806,76.5128289224231,50,0.353465215238818
"Abies fargesii",7.63377252638695,20.1947514009604,9.325,21.35,5.36192465541964,11.5022265175049,1.26282193304129,0.21856595525028,26.6398058275347,0.384878829791005,0.567332779883897,2.4,16.6591818164039,6.72626019950819,0.806,58.7218172666534,70,0.395126701283527
"Abies firma",7.54500662491154,15.1673945574135,8.134090853,32.61,5.70045201146321,11.4598096081094,1.50089146264693,0.17668000313728,12.4922428192274,0.301121309097372,0.527220673836699,3.3,44.6851119877149,5.81606804458311,1.7,65.1626864887934,65,0.47263677572762
"Abies forrestii",7.43708075674967,16.3799954213068,9.325,21.35,5.58183774788817,11.1842132856166,1.13970863051457,0.1179675025338,25.3940916286286,0.389135884202893,0.624287473882646,2.30980957108758,14.0112543464081,6.16193424304761,0.806,73.6130496487309,70,0.398003782637727
"Abies fraseri",7.44887356522265,15.4359615137726,9.325,21.35,6.39328777019003,15.2942488619617,1.58073784100125,0.111868084556668,23.0250170899781,0.442636975737714,0.68081630882011,2.3,8.68621791521331,7.26641858885272,0.806,82.2416743195067,50,0.429736159803266
"Abies grandis",7.54808529170124,15.2062716905178,10.9,41.3,5.70045201146321,11.7241410171689,1.38547302500098,0.17668000313728,12.4922428192274,0.330708694044131,0.510914924991205,3.3,26.9188863735667,6.30812193112959,1.7,65.1626864887934,100,0.437122259762705
"Abies guatemalensis",8.84690295268897,20.2962707188774,9.325,29.93136,5.0864601582686,12.3860575992582,1.34606872386154,0.21856595525028,26.6580041985345,0.382041244501521,0.564819299936696,2.9972,30.7901487323762,6.67828509540284,0.806,57.4987106143528,70,0.41973077678633
"Abies hickelii",8.84690295268897,20.2962707188774,9.325,29.93136,5.0864601582686,12.3860575992582,1.34606872386154,0.21856595525028,26.6580041985345,0.382041244501521,0.564819299936696,2.9972,30.7901487323762,6.67828509540284,0.806,57.4987106143528,70,0.41973077678633
"Abies hidalgensis",8.74167235812026,20.2962707188774,9.325,29.93136,5.0864601582686,12.378293750311,1.34386891404734,0.21856595525028,26.6580041985345,0.38228797663004,0.564819299936696,2.9972,42.8699497737479,6.67828509540284,0.806,57.4987106143528,70,0.406248083250103
"Abies holophylla",7.45504844937528,16.1913049789394,9.325,21.35,5.82567248857388,12.7429824057489,1.29962387850319,0.11788564639515,23.7646771132399,0.423381483893355,0.682151513623729,2.3,11.0755642015583,5.81626448994826,0.806,75.4723258127661,50,0.353419925566326
"Abies homolepis",6.64188408516834,13.9136353905942,10.9,21.35,5.37870112691611,10.7258379277043,0.960198040353216,0.186760206623345,42.7730045954807,0.289759431713301,0.689047705114571,1.8,14.7026381676236,4.5051974821769,0.828,61.8600478636427,60,0.421038085469179
"Abies kawakamii",7.42607164275813,16.1791308266031,9.325,21.35,5.84306605803938,12.7934915883784,1.31333016329092,0.11788564639515,23.7646771132399,0.423381483893355,0.682151513623729,2.3,10.9250518607203,5.89837492337681,0.806,76.5128289224231,50,0.353464720464439
"Abies koreana",7.44623161680282,15.9708116775102,9.325,21.35,6.01515780358597,11.5088547354571,1.13532906132473,0.117926555409119,23.8124384629234,0.423381483893355,0.664456810675791,2.3,11.1787330638989,5.81128386229911,0.806,75.3401941281944,45,0.350009770776693
"Abies lasiocarpa",7.05000302047628,16.1820447458308,9.325,21.35,5.89470902880758,12.9580978576345,1.34187479651527,0.11788564639515,23.731994598024,0.423381483893355,0.682151513623729,2.3,10.8259697223265,5.94141410379409,0.806,78.0308573408364,50,0.353937672449407
"Abies magnifica",20.8415255711784,11.0289686125091,9.325,32.49,4.90772427432482,11.979060998607,1.33205354710906,0.276315503545072,20.4473365057486,0.278905542822182,0.434701371464086,3,40.0860466388858,6.55737183868859,1.5,89.8711933954888,119.8,0.433151732769141
"Abies mariesii",7.57974937962307,16.0509338157416,9.325,29.93136,4.94587130572801,12.5115672742504,1.33286964106628,0.231692586589734,26.877613377995,0.380240916486986,0.491250937070957,2.9972,23.1199633643245,6.40135614667066,0.806,56.5084844617686,40,0.462509711973788
"Abies nebrodensis",7.99299146007039,17.7739967183752,9.325,29.93136,5.05989043733293,12.4914921323068,1.35166100582456,0.231692586589734,26.9242939515464,0.382041244501521,0.557358220969001,2.9972,16.8753354186921,6.60702390133987,0.806,55.8325035529686,40,0.445293395960945
"Abies nephrolepis",7.44623161680282,15.9708116775102,9.325,21.35,6.01515780358597,11.5088547354571,1.13532906132473,0.117926555409119,23.8124384629234,0.423381483893355,0.664456810675791,2.3,11.1720983514621,5.80891167431306,0.806,75.3401941281944,50,0.349948714563592
"Abies nordmanniana",8.74167235812026,20.2962707188774,9.325,29.93136,5.0864601582686,12.378293750311,1.34606872386154,0.21856595525028,26.6580041985345,0.382041244501521,0.564819299936696,2.9972,42.8988608001456,6.67828509540284,0.806,57.4987106143528,70,0.406248083250103
"Abies numidica",7.52331309677662,12.775735150208,10.9,41.3,5.17282298313536,11.9767031881708,1.04042852064971,0.17394644369211,14.5244615167041,0.29024929090085,0.630692767039894,1.8,35.3502945807612,4.20562956389105,0.828,60.9948944579059,50,0.434859191743897
"Abies pindrow",6.64188408516834,13.9136353905942,10.9,21.35,5.37870112691611,10.7258379277043,0.960198040353216,0.186760206623345,42.7730045954807,0.289759431713301,0.689047705114571,1.8,14.7212328670372,4.47107757232013,0.828,61.8600478636427,60,0.421038085469179
"Abies pinsapo",7.52331309677662,12.775735150208,10.9,41.3,5.17282298313536,11.9767031881708,1.04042852064971,0.17394644369211,14.5244615167041,0.29024929090085,0.630692767039894,1.8,35.9799691370609,4.20562956389105,0.828,60.9948944579059,58.5,0.434859191743897
"Abies procera",7.54808529170124,15.2062716905178,10.9,41.3,5.70045201146321,11.9604973169643,1.38135954948051,0.17668000313728,12.4922428192274,0.37814754968055,0.498724670066709,2.3,25.5757301989907,7.38370105148616,1.7,65.1626864887934,100,0.420031416344318
"Abies recurvata",7.42830072634078,16.1913049789394,9.325,21.35,5.83548216682043,12.7934915883784,1.31333016329092,0.11788564639515,23.7646771132399,0.423381483893355,0.682151513623729,2.3,10.9250518607203,5.89258085128813,0.806,76.5128289224231,50,0.353465215238818
"Abies religiosa",11.8682546309159,20.2962707188774,9.325,29.93136,5.0864601582686,12.3860575992582,1.34606872386154,0.21856595525028,26.6580041985345,0.382041244501521,0.564819299936696,2.9972,27.9062888233862,6.67828509540284,0.806,57.4987106143528,70,0.407241323627539
"Abies sachalinensis",7.86711553663589,20.2012298851308,9.325,21.35,5.32432607991399,11.4723568004719,1.61289171392454,0.21856595525028,26.6498318864164,0.385603961515643,0.56584841457642,2.9972,16.3437851201257,6.7198627187703,0.806,57.7039073182579,70,0.39642719207182
"Abies sibirica",6.64188408516834,13.754699980944,10.9,41.3,5.37870112691611,10.727206258011,0.960198040353216,0.187962659971275,42.715897382296,0.290099679006005,0.686658630622315,1.8,15.0143195581037,4.5262100908328,0.828,61.6573799698917,60,0.422160182038462
"Abies spectabilis",7.54500662491154,15.1673945574135,8.134090853,32.61,5.70045201146321,11.4598096081094,1.50089146264693,0.17668000313728,12.4922428192274,0.301121309097372,0.527220673836699,3.3,44.597019503071,5.81606804458311,1.7,65.1626864887934,68,0.473104613677862
"Abies squamata",7.47296952107953,16.1913049789394,9.325,21.35,5.94740117716717,12.160576853373,1.18513162958682,0.11788564639515,23.8124384629234,0.423381483893355,0.668170030645183,2.3,10.8346107181215,5.83999115696853,0.806,75.4723258127661,50,0.35811717999454
"Abies veitchii",7.50952531314372,16.3570151694892,9.11352,21.21408,6.33139161429131,11.8042035389705,1.25629291180339,0.136733736015308,19.6594157623247,0.385744494156476,0.822509868166551,1.8796,8.88187092341742,7.03261018199418,0.664,88.6022504538358,55,0.418895696598126
"Abies vejarii",11.8682546309159,20.2962707188774,9.325,29.93136,5.0864601582686,12.3860575992582,1.34606872386154,0.21856595525028,26.6580041985345,0.382041244501521,0.564819299936696,2.9972,25.9504722847156,6.67828509540284,0.806,57.4987106143528,70,0.407241323627539
"Abies yuanbaoshanensis",7.42830072634078,16.1913049789394,9.325,21.35,5.83548216682043,12.7934915883784,1.31333016329092,0.11788564639515,23.7646771132399,0.423381483893355,0.682151513623729,2.3,10.9250518607203,5.89258085128813,0.806,76.5128289224231,50,0.353465215238818
"Abies ziyuanensis",7.42607164275813,16.1791308266031,9.325,21.35,5.84481074857195,12.7934915883784,1.31596808368363,0.11788564639515,23.7646771132399,0.423381483893355,0.682151513623729,2.3,10.8707185838891,5.89837492337681,0.806,77.259468316511,50,0.35386047869445
"Abrahamia deflexa",2.78158579780546,34.1224327555251,14.1,17.7,9.88670616456753,14.2402849767355,0.767148312550102,0.161401590457365,19624.1586257927,0.419346015376861,0.19526394006372,1.3,280.903868756955,8.83293063101603,1.1,67.7784982374107,12,0.626551312694107
"Abrahamia ditimena",2.78158579780546,34.1224327555251,14.1,17.7,9.88670616456753,14.2402849767355,0.767148312550102,0.161401590457365,19624.1586257927,0.419346015376861,0.19526394006372,1.3,280.903868756955,8.83293063101603,1.1,67.7784982374107,12,0.626551312694107
"Abrahamia grandidieri",2.82121977391336,34.1224327555251,14.1,17.7,9.86859600065632,14.2865223419895,0.75509862402016,0.162446704629407,19730.7369982952,0.421441374681487,0.195281804882429,1.3,287.945581450409,8.81252298090432,1.1,68.6481085174632,12.2707821907629,0.602976032099159
"Abrahamia humbertii",3.58587321358656,19.4245719112355,6.416828548874,6.662,2.68573161385117,13.6937310489922,0.582761350905266,0.366423184750849,32457.3421179211,0.425774653931297,0.230508235889056,3,2014.51061321954,6.96558541302567,0.417,103.604900032891,32,0.6118982969647
"Abrahamia latifolia",2.78158579780546,34.1224327555251,14.1,17.7,9.88670616456753,14.2402849767355,0.767148312550102,0.161401590457365,19624.1586257927,0.419346015376861,0.19526394006372,1.3,280.903868756955,8.83293063101603,1.1,67.7784982374107,12,0.626551312694107
"Abrahamia lecomtei",3.58587321358656,19.4245719112355,6.416828548874,6.662,2.68573161385117,13.6937310489922,0.582761350905266,0.366423184750849,32457.3421179211,0.425774653931297,0.230508235889056,3,2014.51061321954,6.96558541302567,0.417,103.604900032891,32,0.6118982969647
"Abrahamia louvelii",3.58587321358656,19.4245719112355,6.416828548874,6.662,2.68573161385117,13.6937310489922,0.582761350905266,0.366423184750849,32457.3421179211,0.425774653931297,0.230508235889056,3,2014.51061321954,6.96558541302567,0.417,103.604900032891,32,0.6118982969647
"Abrahamia oblongifolia",3.58587321358656,19.4245719112355,6.416828548874,6.662,2.68573161385117,13.6937310489922,0.582761350905266,0.366423184750849,32457.3421179211,0.425774653931297,0.230508235889056,3,2014.51061321954,6.96558541302567,0.417,103.604900032891,32,0.6118982969647
"Abrahamia sericea",2.82121977391336,34.1224327555251,14.1,17.7,9.86859600065632,14.2865223419895,0.75509862402016,0.162446704629407,19730.7369982952,0.421441374681487,0.195281804882429,1.3,287.945581450409,8.81252298090432,1.1,68.6481085174632,12.2707821907629,0.602976032099159
"Abrahamia thouvenotii",2.71982503438651,34.1224327555251,14.1,17.7,9.8007006610019,14.3361961992595,0.801734388758536,0.166419680627349,19857.8734918104,0.417680603734662,0.19691892830432,1.3,262.540375250064,8.61644591558164,1.1,70.6207363239088,15,0.604277261911625
"Abrahamia viguieri",2.71982503438651,34.1224327555251,14.1,17.7,9.8007006610019,14.3361961992595,0.801734388758536,0.166419680627349,19857.8734918104,0.417680603734662,0.19691892830432,1.3,262.540375250064,8.61644591558164,1.1,70.6207363239088,15,0.604277261911625
"Abroma augusta",2.75299764762895,45.5225722162835,14.8,26.8,5.11983352778278,21.3707123202604,1.09098232889292,0.281616467350247,7826.32225224298,0.311882169272853,0.193755002868045,2.7,22.9862321610498,10.5790145160698,1.095,168.542678543883,30.2872974833067,0.505271150707095
"Abuta grandifolia",7.93516270867421,22.3574577328064,7.82,9.2,14.1080633746762,19.3003430715571,1.07742441870321,0.281244971503,5602.39150776843,0.383097338904474,0.345215568824974,2.7432,674.423055235926,9.08885020680286,0.311888490143886,162.912154313697,51,0.520363523386224
"Abuta imene",7.93516270867421,22.3574577328064,7.82,9.2,14.1080633746762,17.5162859713994,1.02141140177408,0.281244971503,5602.39150776843,0.383097338904474,0.345215568824974,2.7432,674.423055235926,7.34721727846844,0.32,162.912154313697,51,0.520363523386224
"Abuta panurensis",7.93516270867421,22.3574577328064,7.82,9.2,14.1080633746762,17.5162859713994,1.02141140177408,0.281244971503,5602.39150776843,0.383097338904474,0.345215568824974,2.7432,674.423055235926,7.34721727846844,0.32,162.912154313697,51,0.520363523386224
"Abuta rufescens",7.93516270867421,22.3574577328064,7.82,9.2,14.1080633746762,17.0122264580859,0.929683937073276,0.281244971503,5602.39150776843,0.383097338904474,0.345215568824974,2.7432,674.423055235926,6.90897240436244,0.281135931268993,162.912154313697,51,0.520363523386224
"Abuta sandwithiana",7.93516270867421,22.3574577328064,7.82,9.2,14.1080633746762,17.5162859713994,1.02141140177408,0.281244971503,5602.39150776843,0.383097338904474,0.345215568824974,2.7432,674.423055235926,7.34721727846844,0.601091028990012,162.912154313697,51,0.520363523386224
"Abuta velutina",7.93516270867421,22.3574577328064,7.82,9.2,14.1080633746762,17.5162859713994,1.02141140177408,0.281244971503,5602.39150776843,0.383097338904474,0.345215568824974,2.7432,674.423055235926,7.34721727846844,0.331,162.912154313697,51,0.520363523386224
"Abutilon giganteum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon grandidentatum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon haenkeanum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon herzogianum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon incanum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon jaliscanum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,9.18574611394416,25.77934983788,1.63566984691765,0.568973990640678,8225.92051243462,0.348546824148239,0.184226902355754,1.8,9.1416450491473,15.390949514337,2.325,142.006615450753,35,0.531856188559289
"Abutilon latipetalum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,9.18574611394416,25.77934983788,1.63566984691765,0.568973990640678,8225.92051243462,0.348546824148239,0.184226902355754,1.8,9.1416450491473,15.390949514337,2.325,142.006615450753,35,0.531856188559289
"Abutilon leonardii",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon peruvianum",7.03446998159983,46.2089309737725,19.11805429,21.9,15.4556182124735,25.9695468326685,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,39.3420734980451,19.5705345050665,2.325,142.010257805625,15,0.501529402698687
"Abutilon pictum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,9.18574611394416,25.77934983788,1.63566984691765,0.568973990640678,8225.92051243462,0.348546824148239,0.184226902355754,1.8,9.1416450491473,15.390949514337,2.325,142.006615450753,35,0.531856188559289
"Abutilon purpusii",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,9.18574611394416,25.77934983788,1.63566984691765,0.568973990640678,8225.92051243462,0.348546824148239,0.184226902355754,1.8,9.1416450491473,15.390949514337,2.325,142.006615450753,35,0.531856188559289
"Abutilon pyramidale",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon sachetianum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon stenopetalum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,14.4690714613548,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,18.0407267706363,18.435478209318,2.325,142.006615450753,15,0.502582487417124
"Abutilon sylvaticum",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,9.18574611394416,25.77934983788,1.63566984691765,0.568973990640678,8225.92051243462,0.348546824148239,0.184226902355754,1.8,9.1416450491473,15.390949514337,2.325,142.006615450753,35,0.531856188559289
"Abutilon thyrsodendron",6.9770056672449,46.2089309737725,19.11805429,21.9,15.4556182124735,29.2499718664949,2.38963522004533,0.568973990640678,1828.38178986592,0.348546824148239,0.184226902355754,1.8,29.2338162923986,19.5845552235898,2.325,142.006615450753,15,0.50252421628192
"Abutilon ulbrichii",6.9770056672449,46.2089309737725,19.11805429,9.15829073893882,9.18574611394416,25.77934983788,1.63566984691765,0.568973990640678,8225.92051243462,0.348546824148239,0.184226902355754,1.8,9.1416450491473,15.390949514337,2.325,142.006615450753,35,0.531856188559289
"Acacia acradenia",2.03267065752057,55.8067718509066,12.48038461,14,9.33379304733023,20.9076018970389,0.828992030498287,0.401113015895439,4200.90359709844,0.514053153809717,0.326438392848495,5,7.37794825251131,7.2148837989859,0.759996684,172.065714175967,20,0.855949606238674
"Acacia acrionastes",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8219569920455,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,16.0899870678115,6.17528049649088,0.885,266.727557652774,12.192,0.728165693904353
"Acacia acuifera",1.74343658901081,56.1480351941153,9.5,14,10.7270884384613,29.2640176807163,1.2079764796246,0.506016322370484,776.844226086143,0.439734954677937,0.199098326390169,2.9,36.1515704897886,5.60465773911762,0.345,204.961568316762,36,0.540972262436922
"Acacia acuminata",2.00401510443652,55.8067718509066,12.48038461,14,9.29252349540018,22.7028993810251,0.592505986983039,0.36691628256608,4044.45938263898,0.608788210737557,0.428617467276536,5,26.230045482545,3.1431871375722,0.759996684,161.2763821166,15.1889245676905,0.834481341395597
"Acacia adsurgens",2.03267065752057,55.8067718509066,12.48038461,14,9.33379304733023,20.9076018970389,0.828992030498287,0.401113015895439,4200.90359709844,0.515455205667699,0.323645625598081,5,14.9691350727397,7.23608648729617,0.759996684,172.608664567463,20,0.840323091751773
"Acacia adunca",2.13853812020023,56.3846001128873,12.48038461,14,8.51169940508223,26.885617374052,0.72154535230954,0.483434869443657,2198.01450422523,0.385848946004908,0.29512670703171,0.9144,20.5304622431471,4.78549512739015,0.345496768750146,78.1766709234761,18,0.671711705724171
"Acacia aestivalis",2.12216540595778,56.3846001128873,12.48038461,14,8.51169940508223,26.885617374052,0.72154535230954,0.483434869443657,2202.62137681722,0.385848946004908,0.296240320181826,0.9144,44.2380748494051,4.78549512739015,0.358101802938473,78.1766709234761,18,0.671711705724171
"Acacia alleniana",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8219569920455,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,13.7590110328173,6.05018706227026,0.885,266.727557652774,12.192,0.673369882866993
"Acacia amblyophylla",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8219569920455,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,14.3051498014301,6.03054900635996,0.885,266.727557652774,12.192,0.694362642649079
"Acacia amentacea",0.735347808352201,56.1087564751063,10.822199315,14,9.74619228094164,22.6310643346317,1.01544194372837,0.731590526483193,862.999925156926,0.510570243378297,0.102125636736529,55,28.0600578864051,7.06040354100471,0.345,317.033813083656,10.608,0.684915727838513
"Acacia ammobia",2.03267065752057,55.8067718509066,12.48038461,14,9.33379304733023,20.8394641410833,0.858825149496496,0.401113015895439,4200.90359709844,0.52318401642154,0.323990057249885,5,7.89081736675023,4.79579452817307,0.759996684,170.134543884406,20,0.70943726676547
"Acacia ammophila",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8158008467789,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,14.1454839897794,6.05018729417917,0.885,266.727557652774,12.192,0.6991142850498
"Acacia amoena",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8158008467789,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,13.0056108039216,6.18019230916007,0.885,266.727557652774,12.192,0.697488445506796
"Acacia ampliata",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8219569920455,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,15.0751969963898,6.26204715067605,0.885,266.727557652774,12.192,0.706652176271449
"Acacia ampliceps",0.739820248723996,56.1087564751063,10.822199315,14,11.1145902556688,19.3007185399885,0.988781874600464,0.732882754977746,2141.80536646574,0.510570243378297,0.166262097859643,34,22.9349402401405,4.23586985456688,0.345,160.145669796696,30,0.6572163409997
"Acacia anastema",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8618858920573,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,13.1657149649495,5.97141733064276,0.885,266.727557652774,12.192,0.742181985735376
"Acacia anaticeps",1.03460941710598,56.1087564751063,10.822199315,14,10.8748207572055,20.0831055941237,1.58424912319333,0.732335025436986,1473.80077240766,0.525303827504431,0.109005420696679,34,38.7586480758676,6.76303537047915,0.345,138.562897909652,30,0.572688634268061
"Acacia ancistrocarpa",2.03267065752057,55.8067718509066,12.48038461,14,9.33379304733023,22.0798693598485,0.891000245521927,0.401113015895439,4200.90359709844,0.52318401642154,0.330729957010997,5,16.1965545053453,5.09029267617044,0.759996684,170.627514361102,20,0.816917764615985
"Acacia anegadensis",0.735347808352201,56.1087564751063,10.822199315,14,9.74619228094164,23.6491964660852,1.01544194372837,0.733414386159747,2170.08287781268,0.510570243378297,0.102125636736529,55,45.4149291447487,15.5915885590441,0.345,317.033813083656,12,0.641599819540118
"Acacia aneura",2.63315459660908,56.0227398156152,9.5,14,4.6414044953982,25.0569020185362,0.729848290713419,0.318705939017124,1666.27258818672,0.53986984765593,0.152223307024503,4,36.1367254964486,6.0072962688529,0.82,101.990268683358,20,0.982565508434049
"Acacia anfractuosa",2.03267065752057,55.8067718509066,12.48038461,14,9.33379304733023,21.2017322426488,0.89026387270994,0.401113015895439,4200.90359709844,0.52318401642154,0.332234902003902,5,5.73430081708542,4.96787495702701,0.759996684,169.311735230487,20,0.754423713282936
"Acacia angusta",2.13853812020023,56.3846001128873,12.48038461,14,8.51169940508223,26.885617374052,0.72154535230954,0.483434869443657,2198.01450422523,0.385848946004908,0.29512670703171,0.9144,19.9320321391485,4.78549512739015,0.345496768750146,78.1766709234761,18,0.671711705724171
"Acacia angustissima",0.742675779223838,56.1087564751063,10.822199315,14,11.1145902556688,19.2484132962017,1.58424912319333,0.732335025436986,1692.12126972073,0.510570243378297,0.166262097859643,34,12.3650831844007,4.35334753211405,0.345,160.145669796696,30,0.728176372012054
"Acacia anisophylla",1.74343658901081,56.1480351941153,9.5,14,10.7270884384613,29.4708905238036,1.18318857884822,0.525278459608471,776.844226086143,0.439734954677937,0.199039159537717,2.9,60.6902333987908,7.11437304403788,0.345,204.961568316762,36,0.539132083396103
"Acacia anthochaera",1.03460941710598,56.1087564751063,10.822199315,14,10.8748207572055,20.1737896592779,1.58424912319333,0.732335025436986,1473.80077240766,0.51906881081863,0.109432769327758,34,25.4558454473346,6.76303537047915,0.345,138.562897909652,30,0.572850260735783
"Acacia aprepta",2.03267065752057,55.8067718509066,12.48038461,14,9.33379304733023,22.0560296970733,0.891000245521927,0.401113015895439,4200.90359709844,0.52165972818544,0.339200505233634,5,16.1965545053453,5.06400289180259,0.759996684,170.558066143253,20,0.816917764615985
"Acacia arafurica",1.77062445288373,57.0390688144312,20.25,14.0969239888309,8.85688406157766,20.8680556666931,0.645582644902024,0.409835109702553,902.540721516778,0.360979961294323,0.279349846305442,3,13.8407394932943,6.00111482263758,0.885,266.727557652774,12.192,0.749956062349694
"Acacia araneosa",2.12216540595778,56.3846001128873,12.48038461,14,8.51169940508223,26.885617374052,0.72154535230954,0.483434869443657,2202.62137681722,0.385848946004908,0.296240320181826,0.9144,31.4557983577114,4.78549512739015,0.358101802938473,78.1766709234761,18,0.671711705724171
